model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,42,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,43,13.425733089447021,2,2,2,0,0.5,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']"", ""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,2,2,200,1,44,40.91012501716614,4,4,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']"", ""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,2,2,200,1,45,24.008889198303223,4,4,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']"", ""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,46,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,47,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,2,2,200,1,48,0,0,0,0,0,0,0,0,0,
,,2,2,200,1,49,16.16580104827881,4,4,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,5,2,200,1,0,17.8505859375,8,8,2,0,0.8,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['vienna']"", ""root['waypoint']['(vienna,100.0.9.0/24)']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,1,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,2,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,3,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,4,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,5,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,6,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,7,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,8,0,0,0,0,0,0,0,0,0,
,,5,2,200,1,9,9.223881959915161,7,7,3,0,0.7,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['waypoint']['(brussels,100.0.4.0/24)']"", ""root['waypoint']['(frankfurt,100.0.4.0/24)']""], 'iterable_item_removed': {""root['reachability']['frankfurt'][0]"": '100.0.4.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,10,0,0,0,0,0,0,0,0,0,
,,5,2,200,1,11,108.94186997413635,9,8,2,1,0.8,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['waypoint']['(rotterdam,100.0.29.0/24)']""], 'iterable_item_added': {""root['reachability']['amsterdam'][1]"": '100.0.9.0/24'}, 'iterable_item_removed': {""root['reachability']['bratislava'][1]"": '100.0.9.0/24'}}"
,,5,2,200,1,12,43.26771903038025,10,10,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,5,2,200,1,13,29.974267959594727,8,8,2,0,0.8,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['waypoint']['(budapest,100.0.9.0/24)']""], 'iterable_item_removed': {""root['reachability']['budapest'][0]"": '100.0.9.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,14,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,15,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,16,0,0,0,0,0,0,0,0,0,
,,5,2,200,1,17,21.949263095855713,9,9,1,0,0.9,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""], 'iterable_item_removed': {""root['reachability']['paris'][0]"": '100.0.29.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,5,2,200,1,18,0,0,0,0,0,0,0,0,0,
,,5,2,200,1,19,31.791851043701172,9,9,1,0,0.9,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['milan']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,0,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,1,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,2,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,3,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,4,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,5,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,6,0,0,0,0,0,0,0,0,0,
,,10,2,200,1,7,167.08232021331787,17,15,5,2,0.75,0,0,0,"{'dictionary_item_added': [""root['reachability'][' frankfurt']""], 'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['frankfurt']"", ""root['reachability']['madrid']"", ""root['waypoint']['(strasbourg,100.0.29.0/24)']"", ""root['waypoint']['(madrid,100.0.9.0/24)']"", ""root['waypoint']['(zurich,100.0.1.0/24)']""], 'iterable_item_added': {""root['reachability']['zurich'][1]"": '100.0.29.0/24', ""root['waypoint']['(zurich,100.0.4.0/24)'][1]"": '100.0.1.0/24', ""root['waypoint']['(zurich,100.0.4.0/24)'][2]"": 'kiev'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,8,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,10,2,200,1,9,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,20,2,200,1,0,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,20,2,200,1,1,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,20,2,200,1,2,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,20,2,200,1,3,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,20,2,200,1,4,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,25,2,200,1,0,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,25,2,200,1,1,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,25,2,200,1,2,0,0,0,0,0,0,0,0,0,
,,25,2,200,1,3,112.39639401435852,36,33,17,3,0.66,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['rotterdam']"", ""root['waypoint']['(madrid,100.0.9.0/24)']"", ""root['waypoint']['(basel,100.0.29.0/24)']"", ""root['waypoint']['(zurich,100.0.9.0/24)']"", ""root['waypoint']['(strasbourg,100.0.1.0/24)']"", ""root['waypoint']['(basel,100.0.1.0/24)']"", ""root['waypoint']['(rotterdam,100.0.4.0/24)']"", ""root['waypoint']['(paris,100.0.4.0/24)']"", ""root['waypoint']['(frankfurt,100.0.9.0/24)']"", ""root['waypoint']['(london,100.0.9.0/24)']"", ""root['waypoint']['(milan,100.0.1.0/24)']""], 'values_changed': {""root['reachability']['zurich'][1]"": {'new_value': '100.0.29.0/24', 'old_value': '100.0.1.0/24'}}, 'iterable_item_added': {""root['reachability']['basel'][1]"": '100.0.4.0/24', ""root['reachability']['kiev'][0]"": '100.0.1.0/24'}, 'iterable_item_removed': {""root['reachability']['zurich'][2]"": '100.0.9.0/24', ""root['reachability']['vienna'][1]"": '100.0.29.0/24', ""root['reachability']['strasbourg'][1]"": '100.0.9.0/24', ""root['reachability']['strasbourg'][2]"": '100.0.1.0/24', ""root['reachability']['paris'][1]"": '100.0.4.0/24'}}"
,,50,2,200,1,0,142.83970999717712,41,40,60,1,0.4,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(barcelona,100.0.1.0/24)']""], 'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['sofia']"", ""root['reachability']['madrid']"", ""root['reachability']['warsaw']"", ""root['reachability']['rotterdam']"", ""root['reachability']['london']"", ""root['reachability']['kiev']"", ""root['waypoint']['(sofia,100.0.4.0/24)']"", ""root['waypoint']['(sofia,100.0.9.0/24)']"", ""root['waypoint']['(brussels,100.0.29.0/24)']"", ""root['waypoint']['(madrid,100.0.1.0/24)']"", ""root['waypoint']['(brussels,100.0.9.0/24)']"", ""root['waypoint']['(vienna,100.0.1.0/24)']"", ""root['waypoint']['(warsaw,100.0.4.0/24)']"", ""root['waypoint']['(luxembourg,100.0.1.0/24)']"", ""root['waypoint']['(lyon,100.0.4.0/24)']"", ""root['waypoint']['(marseille,100.0.9.0/24)']"", ""root['waypoint']['(praha,100.0.29.0/24)']"", ""root['waypoint']['(sofia,100.0.29.0/24)']"", ""root['waypoint']['(madrid,100.0.4.0/24)']"", ""root['waypoint']['(budapest,100.0.1.0/24)']"", ""root['waypoint']['(milan,100.0.29.0/24)']"", ""root['waypoint']['(rotterdam,100.0.1.0/24)']"", ""root['waypoint']['(roma,100.0.9.0/24)']"", ""root['waypoint']['(milan,100.0.4.0/24)']"", ""root['waypoint']['(lyon,100.0.29.0/24)']"", ""root['waypoint']['(praha,100.0.1.0/24)']"", ""root['waypoint']['(barcelona,100.0.29.0/24)']"", ""root['waypoint']['(istanbul,100.0.1.0/24)']"", ""root['waypoint']['(athens,100.0.4.0/24)']"", ""root['waypoint']['(warsaw,100.0.9.0/24)']"", ""root['waypoint']['(roma,100.0.1.0/24)']"", ""root['waypoint']['(london,100.0.1.0/24)']"", ""root['waypoint']['(london,100.0.4.0/24)']"", ""root['waypoint']['(lyon,100.0.1.0/24)']"", ""root['waypoint']['(warsaw,100.0.29.0/24)']"", ""root['waypoint']['(kiev,100.0.4.0/24)']"", ""root['waypoint']['(brussels,100.0.4.0/24)']"", ""root['waypoint']['(frankfurt,100.0.4.0/24)']""], 'iterable_item_added': {""root['waypoint']['(istanbul,100.0.9.0/24)'][0]"": 'kiev', ""root['waypoint']['(vienna,100.0.9.0/24)'][0]"": 'kiev', ""root['waypoint']['(praha,100.0.9.0/24)'][0]"": 'kiev'}, 'iterable_item_removed': {""root['reachability']['brussels'][1]"": '100.0.29.0/24', ""root['reachability']['brussels'][3]"": '100.0.4.0/24', ""root['reachability']['istanbul'][1]"": '100.0.1.0/24', ""root['reachability']['vienna'][1]"": '100.0.1.0/24', ""root['reachability']['luxembourg'][1]"": '100.0.1.0/24', ""root['reachability']['frankfurt'][1]"": '100.0.4.0/24', ""root['reachability']['lyon'][2]"": '100.0.29.0/24', ""root['reachability']['lyon'][3]"": '100.0.1.0/24', ""root['reachability']['marseille'][1]"": '100.0.1.0/24', ""root['reachability']['praha'][1]"": '100.0.9.0/24', ""root['reachability']['roma'][1]"": '100.0.9.0/24', ""root['reachability']['roma'][2]"": '100.0.1.0/24', ""root['reachability']['budapest'][0]"": '100.0.1.0/24', ""root['reachability']['milan'][1]"": '100.0.4.0/24', ""root['reachability']['milan'][2]"": '100.0.9.0/24', ""root['reachability']['athens'][1]"": '100.0.4.0/24'}}"
,,50,2,200,1,1,495.8208529949188,44,40,60,4,0.4,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']"", ""root['reachability']['praha']"", ""root['reachability']['bucharest']"", ""root['reachability']['marseille']"", ""root['reachability']['strasbourg']"", ""root['reachability']['basel']"", ""root['reachability']['paris']"", ""root['reachability']['london']"", ""root['reachability']['milan']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(barcelona,100.0.4.0/24)': ['basel'], '(luxembourg,100.0.4.0/24)': ['basel'], '(istanbul,100.0.29.0/24)': ['london'], '(athens,100.0.1.0/24)': ['kiev'], '(bratislava,100.0.9.0/24)': ['rotterdam'], '(geneva,100.0.4.0/24)': ['basel'], '(rotterdam,100.0.29.0/24)': ['london'], '(amsterdam,100.0.4.0/24)': ['basel'], '(kiev,100.0.1.0/24)': ['kiev'], '(budapest,100.0.9.0/24)': ['rotterdam'], '(madrid,100.0.29.0/24)': ['london'], '(roma,100.0.4.0/24)': ['basel'], '(frankfurt,100.0.9.0/24)': ['rotterdam'], '(warsaw,100.0.1.0/24)': ['kiev'], '(zurich,100.0.9.0/24)': ['rotterdam'], '(vienna,100.0.4.0/24)': ['basel']}, 'old_value': {'(barcelona,100.0.4.0/24)': ['basel'], '(luxembourg,100.0.4.0/24)': ['basel'], '(istanbul,100.0.29.0/24)': ['london'], '(geneva,100.0.29.0/24)': ['london'], '(athens,100.0.9.0/24)': ['rotterdam'], '(bratislava,100.0.4.0/24)': ['basel'], '(geneva,100.0.4.0/24)': ['basel'], '(rotterdam,100.0.29.0/24)': ['london'], '(amsterdam,100.0.4.0/24)': ['basel'], '(bratislava,100.0.9.0/24)': ['rotterdam'], '(praha,100.0.4.0/24)': ['basel'], '(barcelona,100.0.9.0/24)': ['rotterdam'], '(kiev,100.0.9.0/24)': ['rotterdam'], '(amsterdam,100.0.29.0/24)': ['london'], '(bucharest,100.0.9.0/24)': ['rotterdam'], '(geneva,100.0.1.0/24)': ['kiev'], '(luxembourg,100.0.9.0/24)': ['rotterdam'], '(madrid,100.0.29.0/24)': ['london'], '(marseille,100.0.4.0/24)': ['basel'], '(budapest,100.0.9.0/24)': ['rotterdam'], '(bratislava,100.0.1.0/24)': ['kiev'], '(strasbourg,100.0.4.0/24)': ['basel'], '(roma,100.0.4.0/24)': ['basel'], '(frankfurt,100.0.29.0/24)': ['london'], '(warsaw,100.0.1.0/24)': ['kiev'], '(zurich,100.0.4.0/24)': ['basel'], '(strasbourg,100.0.29.0/24)': ['london'], '(vienna,100.0.4.0/24)': ['basel'], '(madrid,100.0.9.0/24)': ['rotterdam'], '(zurich,100.0.1.0/24)': ['kiev'], '(marseille,100.0.29.0/24)': ['london'], '(strasbourg,100.0.9.0/24)': ['rotterdam'], '(basel,100.0.9.0/24)': ['rotterdam'], '(barcelona,100.0.1.0/24)': ['kiev'], '(basel,100.0.29.0/24)': ['london'], '(budapest,100.0.29.0/24)': ['london'], '(vienna,100.0.29.0/24)': ['london'], '(amsterdam,100.0.9.0/24)': ['rotterdam'], '(bucharest,100.0.1.0/24)': ['kiev'], '(paris,100.0.29.0/24)': ['london'], '(zurich,100.0.9.0/24)': ['rotterdam'], '(strasbourg,100.0.1.0/24)': ['kiev'], '(basel,100.0.1.0/24)': ['kiev'], '(rotterdam,100.0.4.0/24)': ['basel'], '(athens,100.0.1.0/24)': ['kiev'], '(kiev,100.0.29.0/24)': ['london'], '(paris,100.0.4.0/24)': ['basel'], '(frankfurt,100.0.9.0/24)': ['rotterdam'], '(london,100.0.9.0/24)': ['rotterdam'], '(milan,100.0.1.0/24)': ['kiev']}}, ""root['reachability']['luxembourg'][1]"": {'new_value': '100.0.29.0/24', 'old_value': '100.0.9.0/24'}}, 'iterable_item_added': {""root['reachability']['rotterdam'][0]"": '100.0.9.0/24', ""root['reachability']['kiev'][0]"": '100.0.1.0/24'}, 'iterable_item_removed': {""root['reachability']['barcelona'][2]"": '100.0.1.0/24', ""root['reachability']['rotterdam'][1]"": '100.0.4.0/24', ""root['reachability']['amsterdam'][2]"": '100.0.9.0/24', ""root['reachability']['budapest'][1]"": '100.0.29.0/24', ""root['reachability']['madrid'][1]"": '100.0.9.0/24', ""root['reachability']['frankfurt'][1]"": '100.0.9.0/24', ""root['reachability']['zurich'][1]"": '100.0.1.0/24', ""root['reachability']['vienna'][1]"": '100.0.29.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,100,2,200,1,0,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,0,7.770758867263794,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,1,3.2857232093811035,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,2,31.701842069625854,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,3,9.275779008865356,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,4,18.529608011245728,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,5,13.28597092628479,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,6,11.842426061630249,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,7,6.141574144363403,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,8,3.525658130645752,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,9,11.962930917739868,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,10,6.96072793006897,3,2,0,1,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,11,6.3671441078186035,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,12,12.435997009277344,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,13,6.329734802246094,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,14,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,15,6.314587831497192,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,16,24.901324033737183,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,17,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,18,31.083399295806885,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,19,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,20,17.560460805892944,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,21,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,22,3.565962314605713,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,23,10.421462059020996,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,24,6.645797967910767,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['basel']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,25,3.3108904361724854,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,26,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,27,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,28,6.388385057449341,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,29,3.2621071338653564,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,30,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,31,9.372880935668945,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,32,6.074592113494873,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,33,6.531308889389038,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,34,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,35,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,36,18.49444818496704,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,37,3.5181729793548584,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,38,3.2814998626708984,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,39,23.366046905517578,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,40,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,41,22.652884006500244,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,42,5.62530517578125,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,43,3.51621413230896,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,44,9.766566038131714,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,45,5.61177396774292,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,46,3.013857126235962,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,47,3.1151418685913086,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,48,29.84379506111145,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,49,17.33752679824829,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,50,3.331505060195923,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,51,8.436995267868042,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,52,20.263799905776978,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,53,3.2557899951934814,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,54,25.94174313545227,3,2,0,1,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,55,3.2569663524627686,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,56,3.0138349533081055,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,57,9.686711072921753,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,58,6.561931133270264,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,59,6.198667049407959,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,60,6.373071193695068,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,61,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,62,14.11721920967102,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,63,31.102962017059326,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,64,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,65,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,66,12.520203113555908,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,67,10.03364896774292,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,68,7.029790163040161,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,69,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,70,9.228106021881104,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,71,16.390822887420654,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,72,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,73,6.300131797790527,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,2,200,2,74,0,0,0,0,0,0,0,0,0,
,,1,2,200,2,75,33.74516797065735,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,76,3.674251079559326,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,77,25.22546100616455,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,78,9.398510217666626,2,2,0,0,1.0,0,0,0,"{'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,79,23.39920687675476,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['london']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
,,1,2,200,2,80,3.6197848320007324,2,2,0,0,1.0,0,0,0,"{'dictionary_item_added': [""root['reachability']['rotterdam']""], 'dictionary_item_removed': [""root['loadbalancing']""]}"
