model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
,,10,3,300,2,5,57.4849648475647,30,27,3,3,0.9,0,0,0,"{'dictionary_item_added': [""root['waypoint']['null']"", ""root['loadbalancing']['(amsterdam,100.0.9.0/24)']""], 'dictionary_item_removed': [""root['waypoint']['(vienna,100.0.4.0/24)']"", ""root['waypoint']['(brussels,100.0.4.0/24)']"", ""root['loadbalancing']['(amsterdam,100.0.29.0/24)']""], 'iterable_item_added': {""root['reachability']['geneva'][1]"": '100.0.9.0/24'}}"
,,10,3,300,2,6,50.94680976867676,25,23,7,2,0.7666666666666667,0,0,0,"{'dictionary_item_removed': [""root['reachability']['zurich']"", ""root['reachability']['bucharest']"", ""root['waypoint']['(zurich,100.0.9.0/24)']"", ""root['waypoint']['(bucharest,100.0.9.0/24)']"", ""root['loadbalancing']['(zurich,100.0.9.0/24)']"", ""root['loadbalancing']['(bucharest,100.0.9.0/24)']""], 'values_changed': {""root['loadbalancing']['(praha,100.0.4.0/24)']"": {'new_value': 3, 'old_value': 2}}, 'iterable_item_added': {""root['reachability']['paris'][1]"": '100.0.29.0/24'}}"
,,10,3,300,2,7,41.47628593444824,19,19,11,0,0.6333333333333333,0,0,0,"{'dictionary_item_removed': [""root['reachability']['roma']"", ""root['reachability']['milan']"", ""root['reachability']['athens']"", ""root['waypoint']['(roma,100.0.1.0/24)']"", ""root['waypoint']['(milan,100.0.29.0/24)']"", ""root['waypoint']['(brussels,100.0.29.0/24)']"", ""root['waypoint']['(athens,100.0.9.0/24)']"", ""root['loadbalancing']['(roma,100.0.1.0/24)']"", ""root['loadbalancing']['(milan,100.0.29.0/24)']"", ""root['loadbalancing']['(brussels,100.0.29.0/24)']"", ""root['loadbalancing']['(athens,100.0.9.0/24)']""]}"
,,10,3,300,2,8,52.47767186164856,26,26,4,0,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(milan,100.0.1.0/24)']"", ""root['waypoint']['(milan,100.0.4.0/24)']"", ""root['loadbalancing']['(milan,100.0.1.0/24)']"", ""root['loadbalancing']['(milan,100.0.4.0/24)']""], 'iterable_item_removed': {""root['waypoint']['(geneva,100.0.9.0/24)'][0]"": 'rotterdam', ""root['waypoint']['(amsterdam,100.0.1.0/24)'][0]"": 'kiev'}}"
,,10,3,300,2,9,53.09788513183594,26,26,4,0,0.8666666666666667,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(basel,100.0.29.0/24)']"", ""root['loadbalancing']['(basel,100.0.29.0/24)']"", ""root['loadbalancing']['(roma,100.0.9.0/24)']""], 'iterable_item_removed': {""root['reachability']['athens'][1]"": '100.0.4.0/24'}}"
,,20,3,300,2,0,91.17431592941284,43,36,24,7,0.6,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(strasbourg,100.0.9.0/24)']"", ""root['loadbalancing']['(strasbourg,100.0.9.0/24)']"", ""root['loadbalancing']['(marseille,100.0.9.0/24)']"", ""root['loadbalancing']['(lyon,100.0.29.0/24)']""], 'dictionary_item_removed': [""root['reachability']['rotterdam']"", ""root['reachability']['london']"", ""root['reachability']['istanbul']"", ""root['waypoint']['(rotterdam,100.0.1.0/24)']"", ""root['waypoint']['(luxembourg,100.0.29.0/24)']"", ""root['waypoint']['(strasbourg,100.0.4.0/24)']"", ""root['waypoint']['(london,100.0.9.0/24)']"", ""root['waypoint']['(istanbul,100.0.1.0/24)']"", ""root['waypoint']['(madrid,100.0.29.0/24)']"", ""root['waypoint']['(bucharest,100.0.1.0/24)']"", ""root['waypoint']['(lyon,100.0.1.0/24)']"", ""root['loadbalancing']['(marseille,100.0.29.0/24)']"", ""root['loadbalancing']['(rotterdam,100.0.1.0/24)']"", ""root['loadbalancing']['(luxembourg,100.0.29.0/24)']"", ""root['loadbalancing']['(strasbourg,100.0.4.0/24)']"", ""root['loadbalancing']['(london,100.0.9.0/24)']"", ""root['loadbalancing']['(istanbul,100.0.1.0/24)']"", ""root['loadbalancing']['(lyon,100.0.4.0/24)']"", ""root['loadbalancing']['(madrid,100.0.9.0/24)']"", ""root['loadbalancing']['(bucharest,100.0.1.0/24)']"", ""root['loadbalancing']['(lyon,100.0.1.0/24)']""], 'values_changed': {""root['reachability']['strasbourg'][1]"": {'new_value': '100.0.9.0/24', 'old_value': '100.0.4.0/24'}}, 'iterable_item_added': {""root['reachability']['vienna'][1]"": '100.0.1.0/24', ""root['reachability']['basel'][1]"": '100.0.4.0/24'}, 'iterable_item_removed': {""root['reachability']['luxembourg'][1]"": '100.0.29.0/24'}}"
,,20,3,300,2,1,104.59113907814026,52,51,9,1,0.85,0,0,0,"{'dictionary_item_added': [""root['loadbalancing']['(paris,100.0.29.0/24)']""], 'dictionary_item_removed': [""root['reachability']['marseille']"", ""root['waypoint']['(geneva,100.0.1.0/24)']"", ""root['waypoint']['(bucharest,100.0.29.0/24)']"", ""root['waypoint']['(zurich,100.0.1.0/24)']"", ""root['loadbalancing']['(paris,100.0.9.0/24)']"", ""root['loadbalancing']['(basel,100.0.1.0/24)']"", ""root['loadbalancing']['(geneva,100.0.1.0/24)']"", ""root['loadbalancing']['(bucharest,100.0.29.0/24)']"", ""root['loadbalancing']['(zurich,100.0.1.0/24)']""], 'iterable_item_removed': {""root['waypoint']['(basel,100.0.1.0/24)'][0]"": 'kiev'}}"
,,20,3,300,2,2,107.60061168670654,52,46,14,6,0.7666666666666667,0,0,0,"{'dictionary_item_added': [""root['waypoint']['(barcelona,100.0.29.0/24)']"", ""root['waypoint']['(istanbul,100.0.1.0/24)']"", ""root['loadbalancing']['(barcelona,100.0.9.0/24)']"", ""root['loadbalancing']['(istanbul,100.0.1.0/24)']""], 'dictionary_item_removed': [""root['reachability']['kiev']"", ""root['reachability']['strasbourg']"", ""root['waypoint']['(kiev,100.0.29.0/24)']"", ""root['waypoint']['(amsterdam,100.0.4.0/24)']"", ""root['waypoint']['(strasbourg,100.0.29.0/24)']"", ""root['waypoint']['(budapest,100.0.4.0/24)']"", ""root['waypoint']['(amsterdam,100.0.9.0/24)']"", ""root['loadbalancing']['(kiev,100.0.29.0/24)']"", ""root['loadbalancing']['(amsterdam,100.0.4.0/24)']"", ""root['loadbalancing']['(strasbourg,100.0.29.0/24)']"", ""root['loadbalancing']['(budapest,100.0.4.0/24)']"", ""root['loadbalancing']['(amsterdam,100.0.29.0/24)']""], 'values_changed': {""root['loadbalancing']['(istanbul,100.0.9.0/24)']"": {'new_value': 4, 'old_value': 2}, ""root['waypoint']['(marseille,100.0.4.0/24)'][0]"": {'new_value': 'kiev', 'old_value': 'basel'}}, 'iterable_item_added': {""root['reachability']['istanbul'][0]"": '100.0.1.0/24'}, 'iterable_item_removed': {""root['reachability']['amsterdam'][1]"": '100.0.9.0/24'}}"
,,20,3,300,2,3,75.65039992332458,35,34,26,1,0.5666666666666667,0,0,0,"{'dictionary_item_removed': [""root['reachability']['vienna']"", ""root['reachability']['roma']"", ""root['reachability']['athens']"", ""root['loadbalancing']['(praha,100.0.4.0/24)']"", ""root['loadbalancing']['(vienna,100.0.9.0/24)']"", ""root['loadbalancing']['(roma,100.0.1.0/24)']"", ""root['loadbalancing']['(barcelona,100.0.4.0/24)']"", ""root['loadbalancing']['(brussels,100.0.29.0/24)']"", ""root['loadbalancing']['(athens,100.0.9.0/24)']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(kiev,100.0.4.0/24)': ['basel'], '(paris,100.0.4.0/24)': ['basel'], '(praha,100.0.4.0/24)': ['basel'], '(barcelona,100.0.4.0/24)': ['basel'], '(milan,100.0.29.0/24)': ['london']}, 'old_value': {'(kiev,100.0.4.0/24)': ['basel'], '(brussels,100.0.1.0/24)': ['kiev'], '(amsterdam,100.0.29.0/24)': ['london'], '(strasbourg,100.0.9.0/24)': ['rotterdam'], '(paris,100.0.4.0/24)': ['basel'], '(zurich,100.0.9.0/24)': ['rotterdam'], '(bucharest,100.0.9.0/24)': ['rotterdam'], '(praha,100.0.4.0/24)': ['basel'], '(praha,100.0.29.0/24)': ['london'], '(madrid,100.0.9.0/24)': ['rotterdam'], '(brussels,100.0.9.0/24)': ['rotterdam'], '(vienna,100.0.9.0/24)': ['rotterdam'], '(roma,100.0.1.0/24)': ['kiev'], '(luxembourg,100.0.9.0/24)': ['rotterdam'], '(frankfurt,100.0.9.0/24)': ['rotterdam'], '(barcelona,100.0.1.0/24)': ['kiev'], '(barcelona,100.0.4.0/24)': ['basel'], '(milan,100.0.29.0/24)': ['london'], '(brussels,100.0.29.0/24)': ['london'], '(athens,100.0.9.0/24)': ['rotterdam']}}}, 'iterable_item_added': {""root['reachability']['paris'][1]"": '100.0.9.0/24'}, 'iterable_item_removed': {""root['reachability']['brussels'][1]"": '100.0.9.0/24', ""root['reachability']['brussels'][2]"": '100.0.29.0/24'}}"
,,20,3,300,2,4,90.98751425743103,46,41,19,5,0.6833333333333333,0,0,0,"{'dictionary_item_removed': [""root['reachability']['london']"", ""root['waypoint']['(geneva,100.0.9.0/24)']"", ""root['waypoint']['(milan,100.0.4.0/24)']"", ""root['waypoint']['(london,100.0.4.0/24)']"", ""root['waypoint']['(budapest,100.0.29.0/24)']"", ""root['waypoint']['(athens,100.0.4.0/24)']"", ""root['waypoint']['(london,100.0.1.0/24)']"", ""root['waypoint']['(roma,100.0.9.0/24)']"", ""root['loadbalancing']['(geneva,100.0.9.0/24)']"", ""root['loadbalancing']['(milan,100.0.4.0/24)']"", ""root['loadbalancing']['(london,100.0.4.0/24)']"", ""root['loadbalancing']['(budapest,100.0.29.0/24)']"", ""root['loadbalancing']['(athens,100.0.4.0/24)']"", ""root['loadbalancing']['(london,100.0.1.0/24)']"", ""root['loadbalancing']['(roma,100.0.9.0/24)']""], 'values_changed': {""root['loadbalancing']['(roma,100.0.29.0/24)']"": {'new_value': 3, 'old_value': 2}, ""root['loadbalancing']['(warsaw,100.0.1.0/24)']"": {'new_value': 3, 'old_value': 2}}, 'iterable_item_added': {""root['reachability']['rotterdam'][1]"": '100.0.1.0/24', ""root['reachability']['geneva'][1]"": '100.0.1.0/24', ""root['reachability']['basel'][1]"": '100.0.4.0/24'}, 'iterable_item_removed': {""root['reachability']['geneva'][0]"": '100.0.9.0/24', ""root['waypoint']['(amsterdam,100.0.1.0/24)'][0]"": 'kiev', ""root['waypoint']['(paris,100.0.9.0/24)'][0]"": 'rotterdam', ""root['waypoint']['(basel,100.0.29.0/24)'][0]"": 'london'}}"
,,25,3,300,2,0,80.53909397125244,38,32,43,6,0.4266666666666667,0,0,0,"{'dictionary_item_removed': [""root['reachability']['london']"", ""root['reachability']['istanbul']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(luxembourg,100.0.1.0/24)': ['kiev'], '(strasbourg,100.0.1.0/24)': ['kiev'], '(marseille,100.0.9.0/24)': ['rotterdam'], '(luxembourg,100.0.29.0/24)': ['london'], '(strasbourg,100.0.4.0/24)': ['basel'], '(frankfurt,100.0.1.0/24)': ['kiev'], '(warsaw,100.0.4.0/24)': ['basel'], '(praha,100.0.9.0/24)': ['rotterdam']}, 'old_value': {'(luxembourg,100.0.1.0/24)': ['kiev'], '(strasbourg,100.0.1.0/24)': ['kiev'], '(marseille,100.0.9.0/24)': ['rotterdam'], '(rotterdam,100.0.1.0/24)': ['kiev'], '(sofia,100.0.29.0/24)': ['london'], '(vienna,100.0.29.0/24)': ['london'], '(luxembourg,100.0.29.0/24)': ['london'], '(basel,100.0.9.0/24)': ['rotterdam'], '(strasbourg,100.0.4.0/24)': ['basel'], '(london,100.0.9.0/24)': ['rotterdam'], '(istanbul,100.0.1.0/24)': ['kiev'], '(frankfurt,100.0.4.0/24)': ['basel'], '(lyon,100.0.29.0/24)': ['london'], '(frankfurt,100.0.1.0/24)': ['kiev'], '(warsaw,100.0.4.0/24)': ['basel'], '(praha,100.0.9.0/24)': ['rotterdam'], '(madrid,100.0.29.0/24)': ['london'], '(bucharest,100.0.1.0/24)': ['kiev'], '(lyon,100.0.1.0/24)': ['kiev'], '(rotterdam,100.0.4.0/24)': ['basel'], '(roma,100.0.4.0/24)': ['basel'], '(warsaw,100.0.29.0/24)': ['london'], '(madrid,100.0.1.0/24)': ['kiev'], '(warsaw,100.0.9.0/24)': ['rotterdam'], '(lyon,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'(luxembourg,100.0.1.0/24)': 4, '(strasbourg,100.0.1.0/24)': 2, '(marseille,100.0.9.0/24)': 4, '(rotterdam,100.0.1.0/24)': 4, '(strasbourg,100.0.9.0/24)': 6, '(lyon,100.0.9.0/24)': 6, '(warsaw,100.0.9.0/24)': 2, '(praha,100.0.9.0/24)': 2}, 'old_value': {'(luxembourg,100.0.1.0/24)': 4, '(strasbourg,100.0.1.0/24)': 2, '(marseille,100.0.29.0/24)': 4, '(rotterdam,100.0.1.0/24)': 4, '(sofia,100.0.29.0/24)': 5, '(vienna,100.0.29.0/24)': 2, '(luxembourg,100.0.29.0/24)': 2, '(basel,100.0.9.0/24)': 2, '(strasbourg,100.0.4.0/24)': 3, '(london,100.0.9.0/24)': 3, '(istanbul,100.0.1.0/24)': 4, '(frankfurt,100.0.4.0/24)': 2, '(lyon,100.0.4.0/24)': 2, '(frankfurt,100.0.1.0/24)': 2, '(warsaw,100.0.4.0/24)': 2, '(praha,100.0.9.0/24)': 2, '(madrid,100.0.9.0/24)': 2, '(bucharest,100.0.1.0/24)': 2, '(lyon,100.0.1.0/24)': 2, '(rotterdam,100.0.4.0/24)': 3, '(roma,100.0.4.0/24)': 2, '(warsaw,100.0.29.0/24)': 2, '(madrid,100.0.1.0/24)': 3, '(warsaw,100.0.9.0/24)': 2, '(lyon,100.0.9.0/24)': 6}}, ""root['reachability']['rotterdam'][1]"": {'new_value': '100.0.9.0/24', 'old_value': '100.0.4.0/24'}}, 'iterable_item_added': {""root['reachability']['strasbourg'][1]"": '100.0.9.0/24', ""root['reachability']['basel'][1]"": '100.0.4.0/24', ""root['reachability']['madrid'][1]"": '100.0.9.0/24'}, 'iterable_item_removed': {""root['reachability']['luxembourg'][1]"": '100.0.29.0/24', ""root['reachability']['lyon'][0]"": '100.0.29.0/24', ""root['reachability']['warsaw'][1]"": '100.0.29.0/24', ""root['reachability']['madrid'][0]"": '100.0.29.0/24'}}"
,,25,3,300,2,1,136.58333587646484,58,54,21,4,0.72,0,0,0,"{'dictionary_item_added': [""root['loadbalancing']['(paris,100.0.29.0/24)']"", ""root['loadbalancing']['(barcelona,100.0.9.0/24)']""], 'dictionary_item_removed': [""root['reachability']['frankfurt']"", ""root['reachability']['budapest']"", ""root['waypoint']['(bratislava,100.0.9.0/24)']"", ""root['waypoint']['(frankfurt,100.0.29.0/24)']"", ""root['waypoint']['(budapest,100.0.1.0/24)']"", ""root['waypoint']['(istanbul,100.0.4.0/24)']"", ""root['waypoint']['(bratislava,100.0.1.0/24)']"", ""root['loadbalancing']['(paris,100.0.9.0/24)']"", ""root['loadbalancing']['(bratislava,100.0.9.0/24)']"", ""root['loadbalancing']['(frankfurt,100.0.29.0/24)']"", ""root['loadbalancing']['(budapest,100.0.1.0/24)']"", ""root['loadbalancing']['(istanbul,100.0.4.0/24)']"", ""root['loadbalancing']['(bratislava,100.0.1.0/24)']"", ""root['loadbalancing']['(barcelona,100.0.29.0/24)']""], 'values_changed': {""root['loadbalancing']['(zurich,100.0.1.0/24)']"": {'new_value': 2, 'old_value': 3}, ""root['loadbalancing']['(bratislava,100.0.29.0/24)']"": {'new_value': 2, 'old_value': 4}}, 'iterable_item_removed': {""root['reachability']['marseille'][0]"": '100.0.29.0/24', ""root['reachability']['bucharest'][0]"": '100.0.4.0/24', ""root['reachability']['paris'][0]"": '100.0.29.0/24', ""root['reachability']['zurich'][0]"": '100.0.4.0/24', ""root['reachability']['bratislava'][1]"": '100.0.9.0/24'}}"
,,25,3,300,2,2,78.09812879562378,31,31,43,0,0.4189189189189189,0,0,0,"{'dictionary_item_removed': [""root['reachability']['istanbul']"", ""root['reachability']['budapest']"", ""root['reachability']['marseille']"", ""root['reachability']['geneva']"", ""root['reachability']['amsterdam']"", ""root['reachability']['strasbourg']"", ""root['loadbalancing']['(istanbul,100.0.9.0/24)']"", ""root['loadbalancing']['(budapest,100.0.4.0/24)']"", ""root['loadbalancing']['(marseille,100.0.1.0/24)']"", ""root['loadbalancing']['(praha,100.0.1.0/24)']"", ""root['loadbalancing']['(geneva,100.0.4.0/24)']"", ""root['loadbalancing']['(amsterdam,100.0.29.0/24)']"", ""root['loadbalancing']['(brussels,100.0.1.0/24)']"", ""root['loadbalancing']['(strasbourg,100.0.9.0/24)']""], 'values_changed': {""root['waypoint']"": {'new_value': {}, 'old_value': {'(sofia,100.0.9.0/24)': ['rotterdam'], '(istanbul,100.0.9.0/24)': ['rotterdam'], '(milan,100.0.9.0/24)': ['rotterdam'], '(budapest,100.0.4.0/24)': ['basel'], '(marseille,100.0.1.0/24)': ['kiev'], '(praha,100.0.1.0/24)': ['kiev'], '(geneva,100.0.4.0/24)': ['basel'], '(amsterdam,100.0.9.0/24)': ['rotterdam'], '(vienna,100.0.4.0/24)': ['basel'], '(brussels,100.0.4.0/24)': ['basel'], '(kiev,100.0.4.0/24)': ['basel'], '(brussels,100.0.1.0/24)': ['kiev'], '(amsterdam,100.0.29.0/24)': ['london'], '(strasbourg,100.0.9.0/24)': ['rotterdam'], '(paris,100.0.4.0/24)': ['basel'], '(zurich,100.0.9.0/24)': ['rotterdam'], '(bucharest,100.0.9.0/24)': ['rotterdam'], '(praha,100.0.4.0/24)': ['basel'], '(praha,100.0.29.0/24)': ['london'], '(madrid,100.0.9.0/24)': ['rotterdam'], '(brussels,100.0.9.0/24)': ['rotterdam'], '(vienna,100.0.9.0/24)': ['rotterdam'], '(roma,100.0.1.0/24)': ['kiev'], '(luxembourg,100.0.9.0/24)': ['rotterdam'], '(frankfurt,100.0.9.0/24)': ['rotterdam']}}}, 'iterable_item_removed': {""root['reachability']['vienna'][1]"": '100.0.9.0/24', ""root['reachability']['brussels'][2]"": '100.0.9.0/24', ""root['reachability']['praha'][0]"": '100.0.1.0/24'}}"
,,25,3,300,2,3,74.22936511039734,34,27,48,7,0.36,0,0,0,"{'dictionary_item_added': [""root['reachability']['kiev']""], 'dictionary_item_removed': [""root['reachability']['brussels']"", ""root['reachability']['lyon']""], 'values_changed': {""root['waypoint']"": {'new_value': {'(barcelona,100.0.29.0/24)': ['london'], '(athens,100.0.29.0/24)': ['london'], '(geneva,100.0.29.0/24)': ['london'], '(budapest,100.0.4.0/24)': ['basel'], '(milan,100.0.4.0/24)': ['kiev'], '(amsterdam,100.0.1.0/24)': ['kiev']}, 'old_value': {'(barcelona,100.0.1.0/24)': ['kiev'], '(barcelona,100.0.4.0/24)': ['basel'], '(milan,100.0.29.0/24)': ['london'], '(brussels,100.0.29.0/24)': ['london'], '(athens,100.0.9.0/24)': ['rotterdam'], '(rotterdam,100.0.29.0/24)': ['london'], '(roma,100.0.29.0/24)': ['london'], '(milan,100.0.1.0/24)': ['kiev'], '(budapest,100.0.9.0/24)': ['rotterdam'], '(luxembourg,100.0.4.0/24)': ['basel'], '(geneva,100.0.9.0/24)': ['rotterdam'], '(lyon,100.0.4.0/24)': ['basel'], '(warsaw,100.0.1.0/24)': ['kiev'], '(milan,100.0.4.0/24)': ['basel'], '(amsterdam,100.0.1.0/24)': ['kiev'], '(barcelona,100.0.29.0/24)': ['london'], '(athens,100.0.29.0/24)': ['london'], '(geneva,100.0.29.0/24)': ['london'], '(london,100.0.4.0/24)': ['basel'], '(budapest,100.0.29.0/24)': ['london'], '(paris,100.0.9.0/24)': ['rotterdam'], '(athens,100.0.4.0/24)': ['basel'], '(london,100.0.1.0/24)': ['kiev'], '(basel,100.0.29.0/24)': ['london'], '(roma,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'(barcelona,100.0.29.0/24)': 2, '(athens,100.0.29.0/24)': 3, '(geneva,100.0.29.0/24)': 4, '(budapest,100.0.4.0/24)': 3, '(milan,100.0.4.0/24)': 2, '(amsterdam,100.0.1.0/24)': 2, '(london,100.0.4.0/24)': 2, '(paris,100.0.9.0/24)': 2, '(basel,100.0.29.0/24)': 2}, 'old_value': {'(barcelona,100.0.1.0/24)': 3, '(barcelona,100.0.4.0/24)': 3, '(milan,100.0.29.0/24)': 2, '(brussels,100.0.29.0/24)': 2, '(athens,100.0.9.0/24)': 2, '(rotterdam,100.0.29.0/24)': 2, '(roma,100.0.29.0/24)': 2, '(milan,100.0.1.0/24)': 2, '(budapest,100.0.9.0/24)': 2, '(luxembourg,100.0.4.0/24)': 4, '(geneva,100.0.9.0/24)': 3, '(lyon,100.0.4.0/24)': 2, '(warsaw,100.0.1.0/24)': 2, '(milan,100.0.4.0/24)': 2, '(amsterdam,100.0.1.0/24)': 2, '(barcelona,100.0.29.0/24)': 2, '(athens,100.0.29.0/24)': 3, '(geneva,100.0.29.0/24)': 4, '(london,100.0.4.0/24)': 2, '(budapest,100.0.29.0/24)': 3, '(paris,100.0.9.0/24)': 2, '(athens,100.0.4.0/24)': 2, '(london,100.0.1.0/24)': 3, '(basel,100.0.29.0/24)': 2, '(roma,100.0.9.0/24)': 3}}, ""root['reachability']['london'][0]"": {'new_value': '100.0.29.0/24', 'old_value': '100.0.4.0/24'}, ""root['reachability']['rotterdam'][0]"": {'new_value': '100.0.9.0/24', 'old_value': '100.0.29.0/24'}, ""root['reachability']['budapest'][0]"": {'new_value': '100.0.4.0/24', 'old_value': '100.0.9.0/24'}}, 'iterable_item_added': {""root['reachability']['basel'][0]"": '100.0.4.0/24'}, 'iterable_item_removed': {""root['reachability']['barcelona'][2]"": '100.0.29.0/24', ""root['reachability']['london'][1]"": '100.0.1.0/24', ""root['reachability']['geneva'][0]"": '100.0.9.0/24', ""root['reachability']['milan'][0]"": '100.0.29.0/24', ""root['reachability']['athens'][2]"": '100.0.4.0/24', ""root['reachability']['roma'][0]"": '100.0.29.0/24'}}"
"the JSON object must be str, bytes or bytearray, not NoneType",,50,3,300,2,0,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,50,3,300,2,1,0,0,0,0,0,0,0,0,0,
"the JSON object must be str, bytes or bytearray, not NoneType",,100,3,300,2,0,0,0,0,0,0,0,0,0,0,
,,1,3,300,3,0,72.34127283096313,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,1,31.80291771888733,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,2,35.2992467880249,3,1,2,2,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'zurich,100.0.4.0/24': ['basel']}, 'old_value': {'(zurich,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {'zurich,100.0.4.0/24': 2}, 'old_value': {'(zurich,100.0.4.0/24)': 2}}}}"
,,1,3,300,3,3,24.28792405128479,2,2,1,0,0.6666666666666666,0,0,0,"{'dictionary_item_removed': [""root['waypoint']['(lyon,100.0.4.0/24)']""]}"
,,1,3,300,3,4,8.69274115562439,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,5,84.55914115905762,3,1,2,2,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""praha"",""100.0.9.0/24"")': ['rotterdam']}, 'old_value': {'(praha,100.0.9.0/24)': ['rotterdam']}}, ""root['loadbalancing']"": {'new_value': {'(""praha"",""100.0.9.0/24"")': 2}, 'old_value': {'(praha,100.0.9.0/24)': 2}}}}"
,,1,3,300,3,6,18.0043888092041,3,1,2,2,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""frankfurt"",""100.0.4.0/24"")': ['basel']}, 'old_value': {'(frankfurt,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {'(""frankfurt"",""100.0.4.0/24"")': 2}, 'old_value': {'(frankfurt,100.0.4.0/24)': 2}}}}"
,,1,3,300,3,7,15.993106126785278,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,8,48.76137900352478,3,0,3,3,0.0,0,0,0,"{'values_changed': {""root['reachability']"": {'new_value': {'Vienna': ['100.0.4.0/24']}, 'old_value': {'vienna': ['100.0.4.0/24']}}, ""root['waypoint']"": {'new_value': {'(Vienna,100.0.4.0/24)': ['Basel']}, 'old_value': {'(vienna,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {'(Vienna,100.0.4.0/24)': 2}, 'old_value': {'(vienna,100.0.4.0/24)': 2}}}}"
,,1,3,300,3,9,9.691049814224243,3,1,2,2,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""athens"",""100.0.29.0/24"")': ['london']}, 'old_value': {'(athens,100.0.29.0/24)': ['london']}}, ""root['loadbalancing']"": {'new_value': {'(""athens"",""100.0.29.0/24"")': 3}, 'old_value': {'(athens,100.0.29.0/24)': 3}}}}"
,,1,3,300,3,10,62.07468891143799,3,1,2,2,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {'(""istanbul"",""100.0.4.0/24"")': ['basel']}, 'old_value': {'(istanbul,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {'(""istanbul"",""100.0.4.0/24"")': 2}, 'old_value': {'(istanbul,100.0.4.0/24)': 2}}}}"
,,1,3,300,3,11,58.02005410194397,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,12,9.166983127593994,3,1,2,2,0.3333333333333333,0,0,0,"{'values_changed': {""root['waypoint']"": {'new_value': {""('geneva','100.0.4.0/24')"": ['basel']}, 'old_value': {'(geneva,100.0.4.0/24)': ['basel']}}, ""root['loadbalancing']"": {'new_value': {""('geneva','100.0.4.0/24')"": 3}, 'old_value': {'(geneva,100.0.4.0/24)': 3}}}}"
,,1,3,300,3,13,23.906364917755127,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,14,7.389551877975464,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,15,76.12064099311829,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,16,22.359612941741943,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,17,7.894778251647949,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,18,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': 'There is a conflict in the requirements: madrid can only reach 100.0.29.0/24 through london but also needs to be load balanced for reaching 100.0.9.0/24, which is not possible.'}"
,,1,3,300,3,19,64.48096704483032,3,3,0,0,1.0,0,0,0,{}
"the JSON object must be str, bytes or bytearray, not NoneType",,1,3,300,3,20,0,0,0,0,0,0,0,0,0,
,,1,3,300,3,21,23.92978572845459,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,22,7.294744968414307,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,23,7.5807530879974365,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,24,46.9405300617218,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,25,15.539217948913574,3,3,0,0,1.0,0,0,0,{}
,,1,3,300,3,26,0,0,0,0,0,0,0,0,0,"{'status': 'ERROR', 'reason': ""There is a conflict in the requirements for reaching 100.0.9.0/24 from 'roma'. Both waypoint and load balancing are specified.""}"
,,1,3,300,3,27,24.11052393913269,3,3,0,0,1.0,0,0,0,{}
